id,repository_name,file_path,class_name,human_written_code,class_skeleton,snippet_id,total_program_units,openai/gpt-oss-20b_generated_code
223981,jilljenn/tryalgo,jilljenn_tryalgo/tryalgo/lowest_common_ancestor.py,tryalgo.lowest_common_ancestor.LowestCommonAncestorRMQ,"from tryalgo.range_minimum_query import RangeMinQuery

class LowestCommonAncestorRMQ:
    """"""Lowest common ancestor data structure using a reduction to
       range minimum query
    """"""

    def __init__(self, graph):
        """"""builds the structure from a given tree

        :param graph: adjacency matrix of a tree
        :complexity: O(n log n), with n = len(graph)
        """"""
        n = len(graph)
        dfs_trace = []
        self.last = [None] * n
        to_visit = [(0, 0, None)]
        succ = [0] * n
        while to_visit:
            level, node, father = to_visit[-1]
            self.last[node] = len(dfs_trace)
            dfs_trace.append((level, node))
            if succ[node] < len(graph[node]) and graph[node][succ[node]] == father:
                succ[node] += 1
            if succ[node] == len(graph[node]):
                to_visit.pop()
            else:
                neighbor = graph[node][succ[node]]
                succ[node] += 1
                to_visit.append((level + 1, neighbor, node))
        self.rmq = RangeMinQuery(dfs_trace, (float('inf'), None))

    def query(self, u, v):
        """""":returns: the lowest common ancestor of u and v
        :complexity: O(log n)
        """"""
        lu = self.last[u]
        lv = self.last[v]
        if lu > lv:
            lu, lv = (lv, lu)
        return self.rmq.range_min(lu, lv + 1)[1]","
class LowestCommonAncestorRMQ:
    '''Lowest common ancestor data structure using a reduction to
       range minimum query
    '''
    def __init__(self, graph):
        '''builds the structure from a given tree
        :param graph: adjacency matrix of a tree
        :complexity: O(n log n), with n = len(graph)
        '''
        pass
    def query(self, u, v):
        
        pass",snippet_126,3,"```python
import math

class LowestCommonAncestorRMQ:
    '''Lowest common ancestor data structure using a reduction to
       range minimum query
    '''
    def __init__(self, graph):
        '''builds the structure from a given tree
        :param graph: adjacency matrix of a tree
        :complexity: O(n log n), with n = len(graph)
        '''
        n = len(graph)
        # Build adjacency list
        adj = [[] for _ in range(n)]
        for u in range(n):
            for v in range(n):
                if graph[u][v]:
                    adj[u].append(v)

        # Euler tour
        self.euler = []
        self.depth = []
        self.first = [-1] * n
        visited = [False] * n

        def dfs(u, d):
            visited[u] = True
            self.first[u] = len(self.euler)
            self.euler.append(u)
            self.depth.append(d)
            for v in adj[u]:
                if not visited[v]:
                    dfs(v, d + 1)
                    self.euler.append(u)
                    self.depth.append(d)

        dfs(0, 0)  # root at 0

        m = len(self.euler)
        # log table
        self.log = [0] * (m + 1)
        for i in range(2, m + 1):
            self.log[i] = self.log[i // 2] + 1

        k = self.log[m] + 1
        # Sparse table of indices into euler array
        self.st = [[0] * m for _ in range(k)]
        for i in range(m):
            self.st[0][i] = i
        for j in range(1, k):
            span = 1 << j
            half = span >> 1
            for i in range(m - span + 1):
                left = self.st[j - 1][i]
                right = self.st[j - 1][i + half]
                self.st[j][i] = left if self.depth[left] <= self.depth[right] else right

    def query(self, u, v):
        '''returns the lowest common ancestor of nodes u and v'''
        l = self.first[u]
        r = self.first[v]
        if l > r:
            l, r = r, l
        length = r - l + 1
        k = self.log[length]
        left = self.st[k][l]
        right = self.st[k][r - (1 << k) + 1]
        idx = left if self.depth[left] <= self.depth[right] else right
        return self.euler[idx]
```"
223982,jilljenn/tryalgo,jilljenn_tryalgo/tryalgo/lowest_common_ancestor.py,tryalgo.lowest_common_ancestor.LowestCommonAncestorShortcuts,"class LowestCommonAncestorShortcuts:
    """"""Lowest common ancestor data structure using shortcuts to ancestors
    """"""

    def __init__(self, prec):
        """"""builds the structure from a given tree

        :param prec: father for every node, with prec[0] = 0
        :assumes: prec[node] < node
        :complexity: O(n log n), with n = len(nodes)
        """"""
        n = len(prec)
        self.level = [None] * n
        self.level[0] = 0
        for u in range(1, n):
            self.level[u] = 1 + self.level[prec[u]]
        depth = log2ceil(max((self.level[u] for u in range(n)))) + 1
        self.anc = [[0] * n for _ in range(depth)]
        for u in range(n):
            self.anc[0][u] = prec[u]
        for k in range(1, depth):
            for u in range(n):
                self.anc[k][u] = self.anc[k - 1][self.anc[k - 1][u]]

    def query(self, u, v):
        """""":returns: the lowest common ancestor of u and v
        :complexity: O(log n)
        """"""
        if self.level[u] > self.level[v]:
            u, v = (v, u)
        depth = len(self.anc)
        for k in range(depth - 1, -1, -1):
            if self.level[u] <= self.level[v] - (1 << k):
                v = self.anc[k][v]
        assert self.level[u] == self.level[v]
        if u == v:
            return u
        for k in range(depth - 1, -1, -1):
            if self.anc[k][u] != self.anc[k][v]:
                u = self.anc[k][u]
                v = self.anc[k][v]
        assert self.anc[0][u] == self.anc[0][v]
        return self.anc[0][u]","class LowestCommonAncestorShortcuts:
    '''Lowest common ancestor data structure using shortcuts to ancestors
    '''
    def __init__(self, prec):
        '''builds the structure from a given tree
        :param prec: father for every node, with prec[0] = 0
        :assumes: prec[node] < node
        :complexity: O(n log n), with n = len(nodes)
        '''
        pass
    def query(self, u, v):
        
        pass",snippet_127,3,"class LowestCommonAncestorShortcuts:
    '''Lowest common ancestor data structure using shortcuts to ancestors
    '''
    def __init__(self, prec):
        '''builds the structure from a given tree
        :param prec: father for every node, with prec[0] = 0
        :assumes: prec[node] < node
        :complexity: O(n log n), with n = len(nodes)
        '''
        self.n = len(prec)
        self.depth = [0] * self.n
        for i in range(1, self.n):
            self.depth[i] = self.depth[prec[i]] + 1

        # compute maximum power of two needed
        self.LOG = 1
        while (1 << self.LOG) <= self.n:
            self.LOG += 1

        # up[i][k] = 2^k-th ancestor of node i
        self.up = [[0] * self.LOG for _ in range(self.n)]
        for i in range(self.n):
            self.up[i][0] = prec[i]
        for k in range(1, self.LOG):
            for i in range(self.n):
                self.up[i][k] = self.up[self.up[i][k-1]][k-1]

    def query(self, u, v):
        '''returns the lowest common ancestor of nodes u and v'''
        if self.depth[u] < self.depth[v]:
            u, v = v, u
        # lift u up to depth of v
        diff = self.depth[u] - self.depth[v]
        bit = 0
        while diff:
            if diff & 1:
                u = self.up[u][bit]
            diff >>= 1
            bit += 1
        if u == v:
            return u
        # lift both up together
        for k in range(self.LOG-1, -1, -1):
            if self.up[u][k] != self.up[v][k]:
                u = self.up[u][k]
                v = self.up[v][k]
        return self.up[u][0]
"
223988,jilljenn/tryalgo,jilljenn_tryalgo/tryalgo/partition_refinement.py,tryalgo.partition_refinement.PartitionRefinement,"class PartitionRefinement:
    """"""This data structure implements an order preserving
    partition with refinements.
    """"""

    def __init__(self, n):
        """"""Start with the partition consisting of the unique class {0,1,..,n-1}
        complexity: O(n) both in time and space
        """"""
        c = PartitionClass()
        self.classes = c
        self.items = [PartitionItem(i, c) for i in range(n)]

    def refine(self, pivot):
        """"""Split every class C in the partition into C intersection pivot
        and C setminus pivot complexity: linear in size of pivot
        """"""
        has_split = []
        for i in pivot:
            if 0 <= i < len(self.items):
                x = self.items[i]
                c = x.theclass
                if not c.split:
                    c.split = PartitionClass(c)
                    if self.classes is c:
                        self.classes = c.split
                    has_split.append(c)
                x.remove()
                x.theclass = c.split
                c.split.append(x)
        for c in has_split:
            c.split = None
            if not c.items:
                c.remove()
                del c

    def tolist(self):
        """"""produce a list representation of the partition
        """"""
        return [[x.val for x in theclass.items] for theclass in self.classes]

    def order(self):
        """"""Produce a flatten list of the partition, ordered by classes
        """"""
        return [x.val for theclass in self.classes for x in theclass.items]","class PartitionRefinement:
    
    def __init__(self, n):
        
        pass
    def refine(self, pivot):
        '''Split every class C in the partition into C intersection pivot
        and C setminus pivot complexity: linear in size of pivot
        '''
        pass
    def tolist(self):
        
        pass
    def order(self):
        
        pass",snippet_128,5,"class PartitionRefinement:
    def __init__(self, n):
        # Initially one class containing all elements 0..n-1
        self.partition = [list(range(n))]
        self.elem_to_class = {i: 0 for i in range(n)}

    def refine(self, pivot):
        """"""Split every class C in the partition into C∩pivot and C\\pivot.
        Complexity is linear in the size of pivot.
        """"""
        pivot = list(pivot)
        if not pivot:
            return

        # Group pivot elements by the class they belong to
        class_to_pivots = {}
        for e in pivot:
            c = self.elem_to_class[e]
            class_to_pivots.setdefault(c, []).append(e)

        # For each class that intersects pivot, perform the split
        for c, pivots in class_to_pivots.items():
            if len(piv"
224105,rigetti/grove,rigetti_grove/grove/alpha/fermion_transforms/fenwick_tree.py,grove.alpha.fermion_transforms.fenwick_tree.FenwickNode,"class FenwickNode:
    """"""Fenwick Tree node.""""""
    parent = None
    children = None
    index = None

    def __init__(self, parent, children, index=None):
        """"""Fenwick Tree node. Single parent and multiple children.

        :param FenwickNode parent: a parent node
        :param list(FenwickNode) children: a list of children nodes
        :param int index: node label
        """"""
        self.children = children
        self.parent = parent
        self.index = index

    def get_ancestors(self):
        """"""Returns a list of ancestors of the node. Ordered from the earliest.

        :return: node's ancestors, ordered from most recent
        :rtype: list(FenwickNode)
        """"""
        node = self
        ancestor_list = []
        while node.parent is not None:
            ancestor_list.append(node.parent)
            node = node.parent
        return ancestor_list","class FenwickNode:
    '''Fenwick Tree node.'''
    def __init__(self, parent, children, index=None):
        '''Fenwick Tree node. Single parent and multiple children.
        :param FenwickNode parent: a parent node
        :param list(FenwickNode) children: a list of children nodes
        :param int index: node label
        '''
        pass
    def get_ancestors(self):
        
        pass",snippet_129,3,"class FenwickNode:
    '''Fenwick Tree node.'''
    def __init__(self, parent, children, index=None):
        '''Fenwick Tree node. Single parent and multiple children.
        :param FenwickNode parent: a parent node
        :param list(FenwickNode) children: a list of children nodes
        :param int index: node label
        '''
        self.parent = parent
        self.children = children if children is not None else []
        self.index = index

    def get_ancestors(self):
        '''Return a list of ancestor nodes from the immediate parent up to the root.'''
        ancestors = []
        node = self.parent
        while node is not None:
            ancestors.append(node)
            node = node.parent
        return ancestors
"
227838,econ-ark/HARK,HARK/utilities.py,HARK.utilities.NullFunc,"import numpy as np

class NullFunc:
    """"""
    A trivial class that acts as a placeholder ""do nothing"" function.
    """"""

    def __call__(self, *args):
        """"""
        Returns meaningless output no matter what the input(s) is.  If no input,
        returns None.  Otherwise, returns an array of NaNs (or a single NaN) of
        the same size as the first input.
        """"""
        if len(args) == 0:
            return None
        else:
            arg = args[0]
            if hasattr(arg, 'shape'):
                return np.zeros_like(arg) + np.nan
            else:
                return np.nan

    def distance(self, other):
        """"""
        Trivial distance metric that only cares whether the other object is also
        an instance of NullFunc.  Intentionally does not inherit from HARKobject
        as this might create dependency problems.

        Parameters
        ----------
        other : any
            Any object for comparison to this instance of NullFunc.

        Returns
        -------
        (unnamed) : float
            The distance between self and other.  Returns 0 if other is also a
            NullFunc; otherwise returns an arbitrary high number.
        """"""
        try:
            if other.__class__ is self.__class__:
                return 0.0
            else:
                return 1000.0
        except:
            return 10000.0","
class NullFunc:
    
    def __call__(self, *args):
        
        pass
    def distance(self, other):
        '''
        Trivial distance metric that only cares whether the other object is also
        an instance of NullFunc.  Intentionally does not inherit from HARKobject
        as this might create dependency problems.
        Parameters
        ----------
        other : any
            Any object for comparison to this instance of NullFunc.
        Returns
        -------
        (unnamed) : float
            The distance between self and other.  Returns 0 if other is also a
            NullFunc; otherwise returns an arbitrary high number.
        '''
        pass",snippet_131,3,"class NullFunc:
    def __call__(self, *args):
        """"""Do nothing and return None.""""""
        return None

    def distance(self, other):
        """"""
        Trivial distance metric that only cares whether the other object is also
        an instance of NullFunc.  Intentionally does not inherit from HARKobject
        as this might create dependency problems.
        Parameters
        ----------
        other : any
            Any object for comparison to this instance of NullFunc.
        Returns
        -------
        float
            The distance between self and other.  Returns 0 if other is also a
            NullFunc; otherwise returns an arbitrary high number.
        """"""
        if isinstance(other, NullFunc):
            return 0.0
        return float('inf')"
228145,jcrobak/parquet-python,jcrobak_parquet-python/parquet/__init__.py,parquet.JsonWriter,"import json

class JsonWriter:
    """"""Utility for dumping rows as JSON objects.""""""

    def __init__(self, out):
        """"""Initialize with output destination.""""""
        self._out = out

    def writerow(self, row):
        """"""Write a single row.""""""
        json_text = json.dumps(row)
        if isinstance(json_text, bytes):
            json_text = json_text.decode('utf-8')
        self._out.write(json_text)
        self._out.write(u'\n')","
class JsonWriter:
    '''Utility for dumping rows as JSON objects.'''
    def __init__(self, out):
        
        pass
    def writerow(self, row):
        '''Write a single row.'''
        pass",snippet_132,3,"```python
import json

class JsonWriter:
    '''Utility for dumping rows as JSON objects.'''
    def __init__(self, out):
        self.out = out

    def writerow(self, row):
        '''Write a single row.'''
        self.out.write(json.dumps(row))
        self.out.write('\n')
```"
228682,common-workflow-language/cwltool,common-workflow-language_cwltool/cwltool/software_requirements.py,cwltool.software_requirements.DependenciesConfiguration,"import os
from typing import TYPE_CHECKING, Any, Optional, Union, cast
import argparse

class DependenciesConfiguration:
    """"""Dependency configuration class, for RuntimeContext.job_script_provider.""""""

    def __init__(self, args: argparse.Namespace) -> None:
        """"""Initialize.""""""
        self.tool_dependency_dir: Optional[str] = None
        self.dependency_resolvers_config_file: Optional[str] = None
        conf_file = getattr(args, 'beta_dependency_resolvers_configuration', None)
        tool_dependency_dir = getattr(args, 'beta_dependencies_directory', None)
        conda_dependencies = getattr(args, 'beta_conda_dependencies', None)
        if conf_file is not None and os.path.exists(conf_file):
            self.use_tool_dependencies = True
            if tool_dependency_dir is None:
                tool_dependency_dir = os.path.abspath(os.path.dirname(conf_file))
            self.tool_dependency_dir = tool_dependency_dir
            self.dependency_resolvers_config_file = os.path.abspath(conf_file)
        elif conda_dependencies is not None:
            if tool_dependency_dir is None:
                tool_dependency_dir = os.path.abspath('./cwltool_deps')
            self.tool_dependency_dir = tool_dependency_dir
            self.use_tool_dependencies = True
            self.dependency_resolvers_config_file = None
        else:
            self.use_tool_dependencies = False
        if self.tool_dependency_dir and (not os.path.exists(self.tool_dependency_dir)):
            os.makedirs(self.tool_dependency_dir)

    def build_job_script(self, builder: 'Builder', command: list[str]) -> str:
        """"""Use the galaxy-tool-util library to construct a build script.""""""
        ensure_galaxy_lib_available()
        resolution_config_dict = {'use': self.use_tool_dependencies, 'default_base_path': self.tool_dependency_dir}
        app_config = {'conda_auto_install': True, 'conda_auto_init': True, 'debug': builder.debug}
        tool_dependency_manager: 'deps.DependencyManager' = deps.build_dependency_manager(app_config_dict=app_config, resolution_config_dict=resolution_config_dict, conf_file=self.dependency_resolvers_config_file)
        handle_dependencies: str = ''
        if (dependencies := get_dependencies(builder)):
            handle_dependencies = '\n'.join(tool_dependency_manager.dependency_shell_commands(dependencies, job_directory=builder.tmpdir))
        template_kwds: dict[str, str] = dict(handle_dependencies=handle_dependencies)
        job_script = COMMAND_WITH_DEPENDENCIES_TEMPLATE.substitute(template_kwds)
        return job_script","
class DependenciesConfiguration:
    '''Dependency configuration class, for RuntimeContext.job_script_provider.'''
    def __init__(self, args: argparse.Namespace) -> None:
        '''Initialize.'''
        pass
    def build_job_script(self, builder: 'Builder', command: list[str]) -> str:
        
        pass",snippet_133,3,"```python
import argparse
from typing import List, Dict, Any


class DependenciesConfiguration:
    """"""Dependency configuration class, for RuntimeContext.job_script_provider.""""""

    def __init__(self, args: argparse.Namespace) -> None:
        """"""Initialize with parsed command‑line arguments.""""""
        # Store the raw args for potential future use
        self.args: argparse.Namespace = args

        # Extract dependencies and environment variables if provided.
        # These attributes are optional; default to empty list/dict.
        self.dependencies: List[str] = getattr(args, ""dependencies"", [])
        self.env_vars: Dict[str, str] = getattr(args, ""env"", {})

    def build_job_script(self, builder: Any, command: List[str]) -> str:
        """"""
        Build a job script that sets up the environment, copies dependencies,
        and executes the given command.

        Parameters
        ----------
        builder : Any
            An object that may provide an ``add_line`` method and a ``build`` method.
            If such methods are not present, the script is returned as a plain string.
        command : List[str]
            The command to run in the job script.

        Returns
        -------
        str
            The complete job script as a string.
        """"""
        # Helper to escape shell arguments
        def _escape(arg: str) -> str:
            return arg.replace('""', '\\""')

        # Start building the script lines
        script_lines: List[str] = [
            ""#!/usr/bin/env bash"",
            ""set -e"",
        ]

        # Export environment variables
        for key, value in self.env_vars.items():
            script_lines.append(f'export {key}=""{_escape(value)}""')

        # Copy dependencies into the working directory
        for dep in self.dependencies:
            script_lines.append(f'cp -r ""{_escape(dep)}"" .')

        # Append the actual command
        script_lines.append("" "".join(command))

        # If the builder supports incremental construction, use it
        if hasattr(builder, ""add_line"") and hasattr(builder, ""build""):
            for line in script_lines:
                builder.add_line(line)
            return builder.build()

        # Fallback: return the script as a single string
        return ""\n"".join(script_lines)
```"
229565,sourceperl/pyModbusTCP,sourceperl_pyModbusTCP/examples/client_serial_gw.py,client_serial_gw.Serial2ModbusClient,"from pyModbusTCP.constants import EXP_GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND
import struct

class Serial2ModbusClient:
    """""" Customize a slave serial worker for map a modbus TCP client. """"""

    def __init__(self, serial_w, mbus_cli, slave_addr=1, allow_bcast=False):
        """"""Serial2ModbusClient constructor.

        :param serial_w: a SlaveSerialWorker instance
        :type serial_w: SlaveSerialWorker
        :param mbus_cli: a ModbusClient instance
        :type mbus_cli: ModbusClient
        :param slave_addr: modbus slave address
        :type slave_addr: int
        :param allow_bcast: allow processing broadcast frames (slave @0)
        :type allow_bcast: bool
        """"""
        self.serial_w = serial_w
        self.mbus_cli = mbus_cli
        self.slave_addr = slave_addr
        self.allow_bcast = allow_bcast
        self.serial_w.handle_request = self._handle_request

    def _handle_request(self):
        """"""Request handler for SlaveSerialWorker""""""
        if self.serial_w.request.slave_addr == 0 and self.allow_bcast:
            self.mbus_cli.custom_request(self.serial_w.request.pdu)
        elif self.serial_w.request.slave_addr == self.slave_addr:
            resp_pdu = self.mbus_cli.custom_request(self.serial_w.request.pdu)
            if resp_pdu:
                self.serial_w.response.build(raw_pdu=resp_pdu, slave_addr=self.serial_w.request.slave_addr)
            else:
                exp_pdu = struct.pack('BB', self.serial_w.request.function_code + 128, EXP_GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND)
                self.serial_w.response.build(raw_pdu=exp_pdu, slave_addr=self.serial_w.request.slave_addr)

    def run(self):
        """"""Start serial processing.""""""
        self.serial_w.run()","
class Serial2ModbusClient:
    
    def __init__(self, serial_w, mbus_cli, slave_addr=1, allow_bcast=False):
        
        pass
    def _handle_request(self):
        '''Request handler for SlaveSerialWorker'''
        pass
    def run(self):
        
        pass",snippet_134,4,"```python
import time
import threading

class Serial2ModbusClient:
    """"""
    A simple bridge that forwards Modbus RTU frames received on a serial
    interface to a Modbus client and writes back the response.
    """"""

    def __init__(self, serial_w, mbus_cli, slave_addr=1, allow_bcast=False):
        """"""
        Parameters
        ----------
        serial_w : object
            An object that provides `read()` and `write(data)` methods.
            `read()` should return a bytes object containing a complete
            Modbus RTU frame or an empty bytes object if nothing is
            available.
        mbus_cli : object
            An object that provides a `send(request)` method which
            accepts a Modbus RTU frame (bytes) and returns the
            corresponding response frame (bytes).
        slave_addr : int, optional
            The Modbus slave address that this bridge will respond to.
            Default is 1.
        allow_bcast : bool, optional
            If True, broadcast frames (address 0) will be forwarded to
            the Modbus client. Default is False.
        """"""
        self.serial_w = serial_w
        self.mbus_cli = mbus_cli
        self.slave_addr = slave_addr & 0xFF
        self.allow_bcast = bool(allow_bcast)
        self._running = False
        self._thread = None

    def _handle_request(self):
        """"""
        Read a request from the serial worker, forward it to the Modbus
        client if the address matches, and write back the response.
        """"""
        try:
            request = self.serial_w.read()
        except Exception:
            # If read fails, ignore and continue
            return

        if not request:
            return

        # Basic sanity check: at least address + function + CRC
        if len(request) < 4:
            return

        addr = request[0]
        # Check if this frame is for us or a broadcast (if allowed)
        if addr != self.slave_addr and not (self.allow_bcast and addr == 0x00):
            return

        try:
            response = self.mbus_cli.send(request)
        except Exception:
            # If the client fails, we do not send a response
            return

        if response:
            try:
                self.serial_w.write(response)
            except Exception:
                # Ignore write errors
                pass

    def run(self):
        """"""
        Start the bridge loop in a separate thread. The loop will keep
        running until `stop()` is called.
        """"""
        if self._running:
            return  # Already running

        self._running = True

        def _loop():
            while self._running:
                self._handle_request()
                # Small sleep to avoid busy waiting if no data
                time.sleep(0.01)

        self._thread = threading.Thread(target=_loop, daemon=True)
        self._thread.start()

    def stop(self):
        """"""
        Stop the bridge loop and wait for the thread to finish.
        """"""
        self._running = False
        if self._thread:
            self._thread.join()
            self._thread = None
```"
230113,aws/aws-xray-sdk-python,aws_aws-xray-sdk-python/aws_xray_sdk/core/models/noop_traceid.py,aws_aws-xray-sdk-python.aws_xray_sdk.core.models.noop_traceid.NoOpTraceId,"class NoOpTraceId:
    """"""
    A trace ID tracks the path of a request through your application.
    A trace collects all the segments generated by a single request.
    A trace ID is required for a segment.
    """"""
    VERSION = '1'
    DELIMITER = '-'

    def __init__(self):
        """"""
        Generate a no-op trace id.
        """"""
        self.start_time = '00000000'
        self.__number = '000000000000000000000000'

    def to_id(self):
        """"""
        Convert TraceId object to a string.
        """"""
        return '%s%s%s%s%s' % (NoOpTraceId.VERSION, NoOpTraceId.DELIMITER, self.start_time, NoOpTraceId.DELIMITER, self.__number)","class NoOpTraceId:
    
    def __init__(self):
        
        pass
    def to_id(self):
        '''
        Convert TraceId object to a string.
        '''
        pass",snippet_135,3,"class NoOpTraceId:
    """"""
    A placeholder trace ID that represents the absence of a real trace identifier.
    """"""

    def __init__(self):
        # No real ID is stored; use an empty string to signify ""no operation"".
        self._id = """"

    def to_id(self):
        """"""
        Convert TraceId object to a string.

        Returns:
            str: An empty string indicating that no trace ID is present.
        """"""
        return self._id
"
230120,aws/aws-xray-sdk-python,aws_aws-xray-sdk-python/aws_xray_sdk/core/models/traceid.py,aws_aws-xray-sdk-python.aws_xray_sdk.core.models.traceid.TraceId,"import binascii
import os
import time

class TraceId:
    """"""
    A trace ID tracks the path of a request through your application.
    A trace collects all the segments generated by a single request.
    A trace ID is required for a segment.
    """"""
    VERSION = '1'
    DELIMITER = '-'

    def __init__(self):
        """"""
        Generate a random trace id.
        """"""
        self.start_time = int(time.time())
        self.__number = binascii.b2a_hex(os.urandom(12)).decode('utf-8')

    def to_id(self):
        """"""
        Convert TraceId object to a string.
        """"""
        return '%s%s%s%s%s' % (TraceId.VERSION, TraceId.DELIMITER, format(self.start_time, 'x'), TraceId.DELIMITER, self.__number)","
class TraceId:
    
    def __init__(self):
        '''
        Generate a random trace id.
        '''
        pass
    def to_id(self):
        '''
        Convert TraceId object to a string.
        '''
        pass",snippet_136,3,"```python
import uuid

class TraceId:
    """"""
    A simple trace identifier that generates a random UUID4 value.
    """"""

    def __init__(self):
        """"""
        Generate a random trace id.
        """"""
        self._id = uuid.uuid4()

    def to_id(self):
        """"""
        Convert TraceId object to a string.
        """"""
        return str(self._id)
```"
230123,aws/aws-xray-sdk-python,aws_aws-xray-sdk-python/aws_xray_sdk/core/sampling/local/reservoir.py,aws_aws-xray-sdk-python.aws_xray_sdk.core.sampling.local.reservoir.Reservoir,"import time
import threading

class Reservoir:
    """"""
    Keeps track of the number of sampled segments within
    a single second. This class is implemented to be
    thread-safe to achieve accurate sampling.
    """"""

    def __init__(self, traces_per_sec=0):
        """"""
        :param int traces_per_sec: number of guranteed
            sampled segments.
        """"""
        self._lock = threading.Lock()
        self.traces_per_sec = traces_per_sec
        self.used_this_sec = 0
        self.this_sec = int(time.time())

    def take(self):
        """"""
        Returns True if there are segments left within the
        current second, otherwise return False.
        """"""
        with self._lock:
            now = int(time.time())
            if now != self.this_sec:
                self.used_this_sec = 0
                self.this_sec = now
            if self.used_this_sec >= self.traces_per_sec:
                return False
            self.used_this_sec = self.used_this_sec + 1
            return True","
class Reservoir:
    '''
    Keeps track of the number of sampled segments within
    a single second. This class is implemented to be
    thread-safe to achieve accurate sampling.
    '''
    def __init__(self, traces_per_sec=0):
        
        pass
    def take(self):
        
        pass",snippet_137,3,"```python
import time
import threading


class Reservoir:
    '''
    Keeps track of the number of sampled segments within
    a single second. This class is implemented to be
    thread-safe to achieve accurate sampling.
    '''
    def __init__(self, traces_per_sec=0):
        self.traces_per_sec = traces_per_sec
        self._lock = threading.Lock()
        self._last_second = int(time.time())
        self._count = 0

    def take(self):
        """"""
        Attempt to take a sample. Returns True if the sample
        is allowed under the per‑second limit, otherwise False.
        """"""
        with self._lock:
            now = int(time.time())
            if now != self._last_second:
                self._last_second = now
                self._count = 0

            if self.traces_per_sec <= 0:
                # Unlimited sampling
                return True

            if self._count < self.traces_per_sec:
                self._count += 1
                return True

            return False
```"
230719,django-salesforce/django-salesforce,django-salesforce_django-salesforce/salesforce/backend/indep.py,salesforce.backend.indep.LazyField,"from typing import Any, Callable, Dict, Tuple, Type
from inspect import signature

class LazyField:
    """"""A Field that can be later customized until it is binded to the final Model""""""
    counter = 0

    def __init__(self, klass: 'Type[Field[Any, Any]]') -> None:
        """"""Instantiate the field type""""""
        self.klass = klass
        self.kw = {}
        self.args = ()
        self.called = False
        self.counter = self.counter

    def __call__(self, *args: Any, **kwargs: Any) -> 'LazyField':
        """"""Instantiate a new field with options""""""
        assert not self.called
        bound_args = signature(self.klass.__init__).bind(self, *args, **kwargs)
        obj = type(self)(self.klass)
        obj.args = bound_args.args[1:]
        obj.kw = bound_args.kwargs
        setattr(type(self), 'counter', getattr(type(self), 'counter') + 1)
        return obj

    def update(self, **kwargs: Any) -> 'LazyField':
        """"""Customize the lazy field""""""
        assert not self.called
        self.kw.update(kwargs)
        return self

    def create(self) -> 'Field[Any, Any]':
        """"""Create a normal field from the lazy field""""""
        assert not self.called
        return self.klass(*self.args, **self.kw)","
class LazyField:
    
    def __init__(self, klass: 'Type[Field[Any, Any]]') -> None:
        
        pass
    def __call__(self, *args: Any, **kwargs: Any) -> 'LazyField':
        '''Instantiate a new field with options'''
        pass
    def update(self, **kwargs: Any) -> 'LazyField':
        '''Customize the lazy field'''
        pass
    def create(self) -> 'Field[Any, Any]':
        
        pass",snippet_139,5,"```python
from typing import Any, Type, Dict, Tuple

class LazyField:
    """"""
    A lightweight wrapper that defers the creation of a Field instance until
    `create()` is called. It allows specifying positional and keyword arguments
    via the call syntax and further customization via `update()`.
    """"""

    def __init__(self, klass: Type[Any]) -> None:
        """"""
        Initialize the lazy field with the target Field class.

        Parameters
        ----------
        klass : Type[Any]
            The class that will be instantiated when `create()` is called.
        """"""
        self._klass: Type[Any] = klass
        self._args: Tuple[Any, ...] = ()
        self._kwargs: Dict[str, Any] = {}

    def __call__(self, *args: Any, **kwargs: Any) -> ""LazyField"":
        """"""
        Instantiate a new lazy field with the given positional and keyword
        arguments. This does not create the actual Field instance yet.

        Returns
        -------
        LazyField
            A new LazyField instance configured with the supplied arguments.
        """"""
        new = LazyField(self._klass)
        new._args = args
        new._kwargs = kwargs
        return new

    def update(self, **kwargs: Any) -> ""LazyField"":
        """"""
        Update the keyword arguments of the lazy field. This method mutates the
        current instance and returns it for chaining.

        Parameters
        ----------
        **kwargs : Any
            Keyword arguments to merge into the existing configuration.

        Returns
        -------
        LazyField
            The updated LazyField instance.
        """"""
        self._kwargs.update(kwargs)
        return self

    def create(self) -> Any:
        """"""
        Create the actual Field instance using the stored class, positional
        arguments, and keyword arguments.

        Returns
        -------
        Any
            An instance of the target Field class.
        """"""
        return self._klass(*self._args, **self._kwargs)
```"
